trip_id,trip_duration_minutes,started_at,ended_at,start_station_name,end_station_name,rider_type,bike_id
102477,8.4,2025-06-25 01:24:59,2025-06-25 01:33:23,Harbourfront Centre,Bloor-Yonge,Annual Member,5057
102478,17.8,2025-06-25 01:47:04,2025-06-25 02:04:52,Kensington Market,High Park,Casual,5058
102479,26.4,2025-06-25 02:19:06,2025-06-25 02:45:30,Kensington Market,High Park,Annual Member,5059
102480,69.4,2025-06-25 02:19:25,2025-06-25 03:28:49,Bloor-Yonge,Riverdale Park,Casual,5060
102481,27.3,2025-06-25 03:59:16,2025-06-25 04:26:34,Bloor-Yonge,Riverdale Park,Annual Member,5061
102482,40.2,2025-06-25 03:44:33,2025-06-25 04:24:45,High Park,Union Station,Casual,5062
102483,19.1,2025-06-25 04:54:24,2025-06-25 05:13:30,High Park,Union Station,Annual Member,5063
102484,21.3,2025-06-25 04:08:37,2025-06-25 04:29:55,Riverdale Park,Harbourfront Centre,Casual,5064
102485,14.1,2025-06-25 05:56:22,2025-06-25 06:10:28,Riverdale Park,Harbourfront Centre,Annual Member,5065
102486,48.0,2025-06-25 05:09:08,2025-06-25 05:57:08,Union Station,Kensington Market,Casual,5066
102487,17.1,2025-06-25 06:15:07,2025-06-25 06:32:13,Union Station,Kensington Market,Annual Member,5067
102488,31.5,2025-06-25 06:53:54,2025-06-25 07:25:24,Harbourfront Centre,Bloor-Yonge,Casual,5068
102489,17.4,2025-06-25 07:35:29,2025-06-25 07:52:53,Harbourfront Centre,Bloor-Yonge,Annual Member,5069
102490,22.3,2025-06-25 07:19:37,2025-06-25 07:41:55,Kensington Market,High Park,Casual,5070
102491,6.3,2025-06-25 07:16:05,2025-06-25 07:22:23,Bloor-Yonge,Riverdale Park,Annual Member,5071
102492,32.9,2025-06-25 07:34:00,2025-06-25 08:06:54,High Park,Union Station,Casual,5072
102493,24.9,2025-06-25 07:27:31,2025-06-25 07:52:25,Riverdale Park,Harbourfront Centre,Annual Member,5073
102494,30.6,2025-06-25 07:07:20,2025-06-25 07:37:56,Union Station,Kensington Market,Casual,5074
102495,44.8,2025-06-25 08:44:05,2025-06-25 09:28:53,Kensington Market,High Park,Annual Member,5075
102496,49.7,2025-06-25 08:32:24,2025-06-25 09:22:06,Bloor-Yonge,Riverdale Park,Casual,5076
102497,13.7,2025-06-25 08:32:25,2025-06-25 08:46:07,High Park,Union Station,Annual Member,5077
102498,26.9,2025-06-25 08:09:09,2025-06-25 08:36:03,Riverdale Park,Harbourfront Centre,Casual,5078
102499,25.6,2025-06-25 08:24:58,2025-06-25 08:50:34,Union Station,Kensington Market,Annual Member,5079
102500,14.6,2025-06-25 08:09:19,2025-06-25 08:23:55,Harbourfront Centre,Bloor-Yonge,Casual,5080
102501,13.1,2025-06-25 08:40:25,2025-06-25 08:53:31,Kensington Market,High Park,Annual Member,5081
102502,10.5,2025-06-25 08:20:03,2025-06-25 08:30:33,Bloor-Yonge,Riverdale Park,Casual,5082
102503,26.6,2025-06-25 08:54:18,2025-06-25 09:20:54,High Park,Union Station,Annual Member,5083
102504,16.7,2025-06-25 09:03:55,2025-06-25 09:20:37,Bloor-Yonge,Riverdale Park,Annual Member,5084
102505,32.6,2025-06-25 09:23:46,2025-06-25 09:56:22,High Park,Union Station,Casual,5085
102506,17.0,2025-06-25 09:52:22,2025-06-25 10:09:22,Riverdale Park,Harbourfront Centre,Annual Member,5086
102507,36.1,2025-06-25 09:16:36,2025-06-25 09:52:42,Union Station,Kensington Market,Casual,5087
102508,11.2,2025-06-25 09:24:41,2025-06-25 09:35:53,Harbourfront Centre,Bloor-Yonge,Annual Member,5088
102509,50.5,2025-06-25 09:09:50,2025-06-25 10:00:20,Kensington Market,High Park,Casual,5089
102510,30.6,2025-06-25 10:36:25,2025-06-25 11:07:01,High Park,Union Station,Annual Member,5090
102511,17.3,2025-06-25 10:16:48,2025-06-25 10:34:06,Riverdale Park,Harbourfront Centre,Casual,5091
102512,14.0,2025-06-25 10:59:43,2025-06-25 11:13:43,Union Station,Kensington Market,Annual Member,5092
102513,21.4,2025-06-25 10:57:28,2025-06-25 11:18:52,Harbourfront Centre,Bloor-Yonge,Casual,5093
102514,11.5,2025-06-25 11:37:03,2025-06-25 11:48:33,Riverdale Park,Harbourfront Centre,Annual Member,5094
102515,20.3,2025-06-25 11:22:02,2025-06-25 11:42:20,Union Station,Kensington Market,Casual,5095
102516,19.0,2025-06-25 11:39:39,2025-06-25 11:58:39,Harbourfront Centre,Bloor-Yonge,Annual Member,5096
102517,48.5,2025-06-25 11:10:11,2025-06-25 11:58:41,Kensington Market,High Park,Casual,5097
102518,14.5,2025-06-25 12:11:53,2025-06-25 12:26:23,Union Station,Kensington Market,Annual Member,5098
102519,30.4,2025-06-25 12:00:20,2025-06-25 12:30:44,Harbourfront Centre,Bloor-Yonge,Casual,5099
102520,11.2,2025-06-25 12:58:30,2025-06-25 13:09:42,Kensington Market,High Park,Annual Member,5100
102521,17.2,2025-06-25 12:26:02,2025-06-25 12:43:14,Bloor-Yonge,Riverdale Park,Casual,5101
102522,27.3,2025-06-25 13:42:31,2025-06-25 14:09:49,Harbourfront Centre,Bloor-Yonge,Annual Member,5102
102523,56.2,2025-06-25 13:55:54,2025-06-25 14:52:06,Kensington Market,High Park,Casual,5103
102524,12.5,2025-06-25 13:14:06,2025-06-25 13:26:36,Bloor-Yonge,Riverdale Park,Annual Member,5104
102525,25.1,2025-06-25 13:03:22,2025-06-25 13:28:28,High Park,Union Station,Casual,5105
102526,15.9,2025-06-25 14:49:57,2025-06-25 15:05:51,Kensington Market,High Park,Annual Member,5106
102527,26.7,2025-06-25 14:38:38,2025-06-25 15:05:20,Bloor-Yonge,Riverdale Park,Casual,5107
102528,16.2,2025-06-25 14:18:14,2025-06-25 14:34:26,High Park,Union Station,Annual Member,5108
102529,37.9,2025-06-25 14:35:54,2025-06-25 15:13:48,Riverdale Park,Harbourfront Centre,Casual,5109
102530,14.7,2025-06-25 15:26:59,2025-06-25 15:41:41,Bloor-Yonge,Riverdale Park,Annual Member,5110
102531,52.9,2025-06-25 15:58:08,2025-06-25 16:51:02,High Park,Union Station,Casual,5111
102532,22.9,2025-06-25 15:27:49,2025-06-25 15:50:43,Riverdale Park,Harbourfront Centre,Annual Member,5112
102533,23.4,2025-06-25 15:36:43,2025-06-25 16:00:07,Union Station,Kensington Market,Casual,5113
102534,14.5,2025-06-25 16:25:44,2025-06-25 16:40:14,High Park,Union Station,Annual Member,5114
102535,17.0,2025-06-25 16:49:08,2025-06-25 17:06:08,Riverdale Park,Harbourfront Centre,Casual,5115
102536,11.5,2025-06-25 16:44:20,2025-06-25 16:55:50,Union Station,Kensington Market,Annual Member,5116
102537,26.6,2025-06-25 16:04:47,2025-06-25 16:31:23,Harbourfront Centre,Bloor-Yonge,Casual,5117
102538,30.2,2025-06-25 16:07:16,2025-06-25 16:37:28,Kensington Market,High Park,Annual Member,5118
102539,26.4,2025-06-25 16:19:09,2025-06-25 16:45:33,Bloor-Yonge,Riverdale Park,Casual,5119
102540,16.8,2025-06-25 17:33:09,2025-06-25 17:49:57,Riverdale Park,Harbourfront Centre,Annual Member,5120
102541,22.2,2025-06-25 17:46:42,2025-06-25 18:08:54,Union Station,Kensington Market,Casual,5121
102542,13.2,2025-06-25 17:46:53,2025-06-25 18:00:05,Harbourfront Centre,Bloor-Yonge,Annual Member,5122
102543,29.8,2025-06-25 17:34:59,2025-06-25 18:04:47,Kensington Market,High Park,Casual,5123
102544,22.2,2025-06-25 17:12:48,2025-06-25 17:35:00,Bloor-Yonge,Riverdale Park,Annual Member,5124
102545,25.1,2025-06-25 17:35:02,2025-06-25 18:00:08,High Park,Union Station,Casual,5125
102546,11.4,2025-06-25 17:11:07,2025-06-25 17:22:31,Riverdale Park,Harbourfront Centre,Annual Member,5126
102547,49.0,2025-06-25 17:46:31,2025-06-25 18:35:31,Union Station,Kensington Market,Casual,5127
102548,21.1,2025-06-25 17:38:06,2025-06-25 17:59:12,Harbourfront Centre,Bloor-Yonge,Annual Member,5128
102549,21.9,2025-06-25 18:45:13,2025-06-25 19:07:07,Union Station,Kensington Market,Annual Member,5129
102550,14.1,2025-06-25 18:52:19,2025-06-25 19:06:25,Harbourfront Centre,Bloor-Yonge,Casual,5130
102551,20.3,2025-06-25 18:13:39,2025-06-25 18:33:57,Kensington Market,High Park,Annual Member,5131
102552,37.4,2025-06-25 18:29:16,2025-06-25 19:06:40,Bloor-Yonge,Riverdale Park,Casual,5132
102553,18.4,2025-06-25 18:31:48,2025-06-25 18:50:12,High Park,Union Station,Annual Member,5133
102554,20.6,2025-06-25 18:37:33,2025-06-25 18:58:09,Riverdale Park,Harbourfront Centre,Casual,5134
102555,12.4,2025-06-25 18:11:00,2025-06-25 18:23:24,Union Station,Kensington Market,Annual Member,5135
102556,32.4,2025-06-25 18:53:17,2025-06-25 19:25:41,Harbourfront Centre,Bloor-Yonge,Casual,5136
102557,43.1,2025-06-25 18:26:21,2025-06-25 19:09:27,Kensington Market,High Park,Annual Member,5137
102558,8.1,2025-06-25 19:47:35,2025-06-25 19:55:41,Harbourfront Centre,Bloor-Yonge,Annual Member,5138
102559,28.1,2025-06-25 19:49:54,2025-06-25 20:18:00,Kensington Market,High Park,Casual,5139
102560,17.4,2025-06-25 19:01:53,2025-06-25 19:19:17,Bloor-Yonge,Riverdale Park,Annual Member,5140
102561,28.3,2025-06-25 19:53:50,2025-06-25 20:22:08,High Park,Union Station,Casual,5141
102562,18.8,2025-06-25 19:02:30,2025-06-25 19:21:18,Riverdale Park,Harbourfront Centre,Annual Member,5142
102563,14.9,2025-06-25 19:38:49,2025-06-25 19:53:43,Union Station,Kensington Market,Casual,5143
102564,26.6,2025-06-25 20:43:48,2025-06-25 21:10:24,Kensington Market,High Park,Annual Member,5144
102565,19.6,2025-06-25 20:55:52,2025-06-25 21:15:28,Bloor-Yonge,Riverdale Park,Casual,5145
102566,16.4,2025-06-25 21:58:04,2025-06-25 22:14:28,Bloor-Yonge,Riverdale Park,Annual Member,5146
102567,16.0,2025-06-25 21:01:55,2025-06-25 21:17:55,High Park,Union Station,Casual,5147
102568,14.2,2025-06-25 22:13:26,2025-06-25 22:27:38,High Park,Union Station,Annual Member,5148
102569,29.2,2025-06-25 22:48:50,2025-06-25 23:18:02,Riverdale Park,Harbourfront Centre,Casual,5149
102570,25.8,2025-06-25 23:35:52,2025-06-26 00:01:40,Riverdale Park,Harbourfront Centre,Annual Member,5150
102571,17.3,2025-06-25 23:33:26,2025-06-25 23:50:44,Union Station,Kensington Market,Casual,5151
102572,19.4,2025-06-26 00:48:40,2025-06-26 01:08:04,Harbourfront Centre,Bloor-Yonge,Annual Member,5152
102573,28.4,2025-06-26 00:59:48,2025-06-26 01:28:12,Kensington Market,High Park,Casual,5153
102574,15.7,2025-06-26 01:26:44,2025-06-26 01:42:26,Kensington Market,High Park,Annual Member,5154
102575,20.7,2025-06-26 01:52:50,2025-06-26 02:13:32,Bloor-Yonge,Riverdale Park,Casual,5155
102576,14.5,2025-06-26 02:21:35,2025-06-26 02:36:05,Bloor-Yonge,Riverdale Park,Annual Member,5156
102577,18.3,2025-06-26 02:12:44,2025-06-26 02:31:02,High Park,Union Station,Casual,5157
102578,12.2,2025-06-26 03:24:08,2025-06-26 03:36:20,High Park,Union Station,Annual Member,5158
102579,27.8,2025-06-26 03:21:07,2025-06-26 03:48:55,Riverdale Park,Harbourfront Centre,Casual,5159
102580,27.3,2025-06-26 04:44:41,2025-06-26 05:11:59,Riverdale Park,Harbourfront Centre,Annual Member,5160
102581,32.7,2025-06-26 04:20:19,2025-06-26 04:53:01,Union Station,Kensington Market,Casual,5161
102582,18.1,2025-06-26 05:35:46,2025-06-26 05:53:52,Union Station,Kensington Market,Annual Member,5162
102583,41.0,2025-06-26 05:41:06,2025-06-26 06:22:06,Harbourfront Centre,Bloor-Yonge,Casual,5163
102584,7.7,2025-06-26 06:11:25,2025-06-26 06:19:07,Harbourfront Centre,Bloor-Yonge,Annual Member,5164
102585,17.7,2025-06-26 06:20:39,2025-06-26 06:38:21,Kensington Market,High Park,Casual,5165
102586,18.1,2025-06-26 07:19:33,2025-06-26 07:37:39,Kensington Market,High Park,Annual Member,5166
102587,40.7,2025-06-26 07:49:15,2025-06-26 08:29:57,Bloor-Yonge,Riverdale Park,Casual,5167
102588,12.9,2025-06-26 07:51:38,2025-06-26 08:04:32,High Park,Union Station,Annual Member,5168
102589,34.8,2025-06-26 07:33:36,2025-06-26 08:08:24,Riverdale Park,Harbourfront Centre,Casual,5169
102590,14.6,2025-06-26 07:57:46,2025-06-26 08:12:22,Union Station,Kensington Market,Annual Member,5170
102591,21.1,2025-06-26 07:28:16,2025-06-26 07:49:22,Harbourfront Centre,Bloor-Yonge,Casual,5171
102592,17.1,2025-06-26 08:27:12,2025-06-26 08:44:18,Bloor-Yonge,Riverdale Park,Annual Member,5172
102593,27.6,2025-06-26 08:37:02,2025-06-26 09:04:38,High Park,Union Station,Casual,5173
102594,21.9,2025-06-26 08:13:09,2025-06-26 08:35:03,Riverdale Park,Harbourfront Centre,Annual Member,5174
102595,23.1,2025-06-26 08:38:01,2025-06-26 09:01:07,Union Station,Kensington Market,Casual,5175
102596,12.4,2025-06-26 08:32:13,2025-06-26 08:44:37,Harbourfront Centre,Bloor-Yonge,Annual Member,5176
102597,29.5,2025-06-26 08:37:41,2025-06-26 09:07:11,Kensington Market,High Park,Casual,5177
102598,23.5,2025-06-26 08:35:06,2025-06-26 08:58:36,Bloor-Yonge,Riverdale Park,Annual Member,5178
102599,16.2,2025-06-26 08:37:44,2025-06-26 08:53:56,High Park,Union Station,Casual,5179
102600,25.2,2025-06-26 08:16:27,2025-06-26 08:41:39,Riverdale Park,Harbourfront Centre,Annual Member,5000
102601,19.7,2025-06-26 09:26:27,2025-06-26 09:46:09,High Park,Union Station,Annual Member,5001
102602,24.1,2025-06-26 09:56:40,2025-06-26 10:20:46,Riverdale Park,Harbourfront Centre,Casual,5002
102603,12.6,2025-06-26 09:18:36,2025-06-26 09:31:12,Union Station,Kensington Market,Annual Member,5003
102604,45.0,2025-06-26 09:21:06,2025-06-26 10:06:06,Harbourfront Centre,Bloor-Yonge,Casual,5004
102605,17.2,2025-06-26 09:37:52,2025-06-26 09:55:04,Kensington Market,High Park,Annual Member,5005
102606,20.1,2025-06-26 09:23:51,2025-06-26 09:43:57,Bloor-Yonge,Riverdale Park,Casual,5006
102607,21.2,2025-06-26 10:55:12,2025-06-26 11:16:24,Riverdale Park,Harbourfront Centre,Annual Member,5007
102608,15.1,2025-06-26 10:11:17,2025-06-26 10:26:23,Union Station,Kensington Market,Casual,5008
102609,31.9,2025-06-26 10:16:48,2025-06-26 10:48:42,Harbourfront Centre,Bloor-Yonge,Annual Member,5009
102610,40.0,2025-06-26 10:14:46,2025-06-26 10:54:46,Kensington Market,High Park,Casual,5010
102611,20.5,2025-06-26 11:22:31,2025-06-26 11:43:01,Union Station,Kensington Market,Annual Member,5011
102612,55.8,2025-06-26 11:41:12,2025-06-26 12:37:00,Harbourfront Centre,Bloor-Yonge,Casual,5012
102613,8.9,2025-06-26 11:32:47,2025-06-26 11:41:41,Kensington Market,High Park,Annual Member,5013
102614,18.0,2025-06-26 11:10:35,2025-06-26 11:28:35,Bloor-Yonge,Riverdale Park,Casual,5014
102615,9.8,2025-06-26 12:34:53,2025-06-26 12:44:41,Harbourfront Centre,Bloor-Yonge,Annual Member,5015
102616,62.5,2025-06-26 12:59:34,2025-06-26 14:02:04,Kensington Market,High Park,Casual,5016
102617,26.7,2025-06-26 12:19:03,2025-06-26 12:45:45,Bloor-Yonge,Riverdale Park,Annual Member,5017
102618,31.0,2025-06-26 12:14:24,2025-06-26 12:45:24,High Park,Union Station,Casual,5018
102619,10.8,2025-06-26 13:57:55,2025-06-26 14:08:43,Kensington Market,High Park,Annual Member,5019
102620,26.9,2025-06-26 13:44:23,2025-06-26 14:11:17,Bloor-Yonge,Riverdale Park,Casual,5020
102621,31.9,2025-06-26 13:53:43,2025-06-26 14:25:37,High Park,Union Station,Annual Member,5021
102622,21.7,2025-06-26 13:40:56,2025-06-26 14:02:38,Riverdale Park,Harbourfront Centre,Casual,5022
102623,10.1,2025-06-26 14:39:55,2025-06-26 14:50:01,Bloor-Yonge,Riverdale Park,Annual Member,5023
102624,33.3,2025-06-26 14:28:20,2025-06-26 15:01:38,High Park,Union Station,Casual,5024
102625,38.8,2025-06-26 14:25:02,2025-06-26 15:03:50,Riverdale Park,Harbourfront Centre,Annual Member,5025
102626,27.1,2025-06-26 14:48:41,2025-06-26 15:15:47,Union Station,Kensington Market,Casual,5026
102627,13.4,2025-06-26 15:11:28,2025-06-26 15:24:52,High Park,Union Station,Annual Member,5027
102628,39.7,2025-06-26 15:25:17,2025-06-26 16:04:59,Riverdale Park,Harbourfront Centre,Casual,5028
102629,12.4,2025-06-26 15:00:19,2025-06-26 15:12:43,Union Station,Kensington Market,Annual Member,5029
102630,44.9,2025-06-26 15:08:31,2025-06-26 15:53:25,Harbourfront Centre,Bloor-Yonge,Casual,5030
102631,15.6,2025-06-26 16:11:38,2025-06-26 16:27:14,Riverdale Park,Harbourfront Centre,Annual Member,5031
102632,27.8,2025-06-26 16:19:16,2025-06-26 16:47:04,Union Station,Kensington Market,Casual,5032
102633,12.8,2025-06-26 16:13:31,2025-06-26 16:26:19,Harbourfront Centre,Bloor-Yonge,Annual Member,5033
102634,50.8,2025-06-26 16:15:51,2025-06-26 17:06:39,Kensington Market,High Park,Casual,5034
102635,17.8,2025-06-26 16:39:40,2025-06-26 16:57:28,Bloor-Yonge,Riverdale Park,Annual Member,5035
102636,35.1,2025-06-26 16:24:13,2025-06-26 16:59:19,High Park,Union Station,Casual,5036
102637,11.2,2025-06-26 17:21:00,2025-06-26 17:32:12,Union Station,Kensington Market,Annual Member,5037
102638,33.1,2025-06-26 17:06:52,2025-06-26 17:39:58,Harbourfront Centre,Bloor-Yonge,Casual,5038
102639,11.7,2025-06-26 17:41:27,2025-06-26 17:53:09,Kensington Market,High Park,Annual Member,5039
102640,27.5,2025-06-26 17:39:27,2025-06-26 18:06:57,Bloor-Yonge,Riverdale Park,Casual,5040
102641,61.1,2025-06-26 17:49:02,2025-06-26 18:50:08,High Park,Union Station,Annual Member,5041
102642,31.4,2025-06-26 17:09:11,2025-06-26 17:40:35,Riverdale Park,Harbourfront Centre,Casual,5042
102643,40.5,2025-06-26 17:37:44,2025-06-26 18:18:14,Union Station,Kensington Market,Annual Member,5043
102644,21.9,2025-06-26 17:35:11,2025-06-26 17:57:05,Harbourfront Centre,Bloor-Yonge,Casual,5044
102645,10.0,2025-06-26 17:21:03,2025-06-26 17:31:03,Kensington Market,High Park,Annual Member,5045
102646,22.1,2025-06-26 18:57:08,2025-06-26 19:19:14,Harbourfront Centre,Bloor-Yonge,Annual Member,5046
102647,9.9,2025-06-26 18:50:52,2025-06-26 19:00:46,Kensington Market,High Park,Casual,5047
102648,11.9,2025-06-26 18:45:02,2025-06-26 18:56:56,Bloor-Yonge,Riverdale Park,Annual Member,5048
102649,30.6,2025-06-26 18:18:42,2025-06-26 18:49:18,High Park,Union Station,Casual,5049
102650,24.8,2025-06-26 18:09:10,2025-06-26 18:33:58,Riverdale Park,Harbourfront Centre,Annual Member,5050
102651,41.9,2025-06-26 18:19:13,2025-06-26 19:01:07,Union Station,Kensington Market,Casual,5051
102652,12.0,2025-06-26 18:56:38,2025-06-26 19:08:38,Harbourfront Centre,Bloor-Yonge,Annual Member,5052
102653,25.4,2025-06-26 18:01:35,2025-06-26 18:26:59,Kensington Market,High Park,Casual,5053
102654,18.9,2025-06-26 18:20:53,2025-06-26 18:39:47,Bloor-Yonge,Riverdale Park,Annual Member,5054
102655,10.9,2025-06-26 19:04:41,2025-06-26 19:15:35,Kensington Market,High Park,Annual Member,5055
102656,42.5,2025-06-26 19:46:11,2025-06-26 20:28:41,Bloor-Yonge,Riverdale Park,Casual,5056
102657,21.2,2025-06-26 19:17:58,2025-06-26 19:39:10,High Park,Union Station,Annual Member,5057
102658,22.4,2025-06-26 19:10:46,2025-06-26 19:33:10,Riverdale Park,Harbourfront Centre,Casual,5058
102659,28.8,2025-06-26 19:55:13,2025-06-26 20:24:01,Union Station,Kensington Market,Annual Member,5059
102660,25.5,2025-06-26 19:44:19,2025-06-26 20:09:49,Harbourfront Centre,Bloor-Yonge,Casual,5060
102661,33.8,2025-06-26 20:47:20,2025-06-26 21:21:08,Bloor-Yonge,Riverdale Park,Annual Member,5061
102662,17.7,2025-06-26 20:26:29,2025-06-26 20:44:11,High Park,Union Station,Casual,5062
102663,12.0,2025-06-26 21:18:01,2025-06-26 21:30:01,High Park,Union Station,Annual Member,5063
102664,49.7,2025-06-26 21:29:24,2025-06-26 22:19:06,Riverdale Park,Harbourfront Centre,Casual,5064
102665,17.6,2025-06-26 22:16:17,2025-06-26 22:33:53,Riverdale Park,Harbourfront Centre,Annual Member,5065
102666,33.5,2025-06-26 22:29:45,2025-06-26 23:03:15,Union Station,Kensington Market,Casual,5066
102667,19.6,2025-06-26 23:59:22,2025-06-27 00:18:58,Union Station,Kensington Market,Annual Member,5067
102668,23.5,2025-06-26 23:07:17,2025-06-26 23:30:47,Harbourfront Centre,Bloor-Yonge,Casual,5068
102669,20.0,2025-06-27 00:39:31,2025-06-27 00:59:31,Kensington Market,High Park,Annual Member,5069
102670,39.9,2025-06-27 00:52:59,2025-06-27 01:32:53,Bloor-Yonge,Riverdale Park,Casual,5070
102671,15.8,2025-06-27 01:58:30,2025-06-27 02:14:18,Bloor-Yonge,Riverdale Park,Annual Member,5071
102672,27.2,2025-06-27 01:02:56,2025-06-27 01:30:08,High Park,Union Station,Casual,5072
102673,14.0,2025-06-27 02:32:33,2025-06-27 02:46:33,High Park,Union Station,Annual Member,5073
102674,29.4,2025-06-27 02:16:22,2025-06-27 02:45:46,Riverdale Park,Harbourfront Centre,Casual,5074
102675,17.5,2025-06-27 03:43:21,2025-06-27 04:00:51,Riverdale Park,Harbourfront Centre,Annual Member,5075
102676,67.6,2025-06-27 03:04:57,2025-06-27 04:12:33,Union Station,Kensington Market,Casual,5076
102677,13.2,2025-06-27 04:45:55,2025-06-27 04:59:07,Union Station,Kensington Market,Annual Member,5077
102678,26.2,2025-06-27 04:14:59,2025-06-27 04:41:11,Harbourfront Centre,Bloor-Yonge,Casual,5078
102679,43.0,2025-06-27 05:34:04,2025-06-27 06:17:04,Harbourfront Centre,Bloor-Yonge,Annual Member,5079
102680,14.0,2025-06-27 05:35:29,2025-06-27 05:49:29,Kensington Market,High Park,Casual,5080
102681,15.4,2025-06-27 06:14:12,2025-06-27 06:29:36,Kensington Market,High Park,Annual Member,5081
102682,25.5,2025-06-27 06:38:05,2025-06-27 07:03:35,Bloor-Yonge,Riverdale Park,Casual,5082
102683,20.8,2025-06-27 07:12:34,2025-06-27 07:33:22,Bloor-Yonge,Riverdale Park,Annual Member,5083
102684,63.4,2025-06-27 07:57:53,2025-06-27 09:01:17,High Park,Union Station,Casual,5084
102685,9.7,2025-06-27 07:18:55,2025-06-27 07:28:37,Riverdale Park,Harbourfront Centre,Annual Member,5085
